Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40967107,11/18/2018 01:15:11 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11426,247-55 77 CRESCENT,77 CRESCENT,247 STREET,76 AVENUE,,,ADDRESS,BELLEROSE,,Precinct,Assigned,11/18/2018 09:15:11 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:33:22 AM,13 QUEENS,4084900002,QUEENS,1061122,210358,ONLINE,Unspecified,QUEENS,,,,,,,,40.743726607671334,-73.72258240193139,"(40.743726607671334, -73.72258240193139)"
40969894,11/18/2018 01:15:50 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11377,62-10 39 AVENUE,39 AVENUE,62 STREET,63 STREET,,,ADDRESS,WOODSIDE,,Precinct,Open,11/18/2018 09:15:50 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,02 QUEENS,4012320071,QUEENS,1011569,211390,MOBILE,Unspecified,QUEENS,,,,,,,,40.74685109710994,-73.90140602903864,"(40.74685109710994, -73.90140602903864)"
40966601,11/18/2018 01:15:53 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,,,,,COLUMBUS AVENUE,WEST   92 STREET,INTERSECTION,NEW YORK,,Precinct,Assigned,11/18/2018 09:15:53 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:53:27 AM,07 MANHATTAN,,MANHATTAN,992726,227204,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79029455161557,-73.96939025412664,"(40.79029455161557, -73.96939025412664)"
40970761,11/18/2018 01:16:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,1694 SELWYN AVENUE,SELWYN AVENUE,EAST 173 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:16:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,04 BRONX,2028240038,BRONX,1009063,246870,PHONE,Unspecified,BRONX,,,,,,,,40.84424140170506,-73.91031905609364,"(40.84424140170506, -73.91031905609364)"
40965677,11/18/2018 01:16:54 AM,11/18/2018 02:31:30 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11435,138-07 90 AVENUE,90 AVENUE,138 STREET,138 PLACE,,,ADDRESS,JAMAICA,,Precinct,Closed,11/18/2018 09:16:54 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:53:35 AM,12 QUEENS,4099740029,QUEENS,1035839,194746,PHONE,Unspecified,QUEENS,,,,,,,,40.70105917223026,-73.81394365134965,"(40.70105917223026, -73.81394365134965)"
40967983,11/18/2018 01:16:56 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10030,267 WEST 140 STREET,WEST 140 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 09:16:56 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:36:13 AM,10 MANHATTAN,1020260007,MANHATTAN,999977,237752,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.81923597385262,-73.94317970063575,"(40.81923597385262, -73.94317970063575)"
40966565,11/18/2018 01:16:57 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,60 EAST 104 STREET,EAST 104 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 09:16:57 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:27:57 AM,11 MANHATTAN,1016080023,MANHATTAN,998206,227802,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79192894535997,-73.94959885374493,"(40.79192894535997, -73.94959885374493)"
40967598,11/18/2018 01:17:01 AM,11/18/2018 01:28:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,168-07 84 AVENUE,84 AVENUE,168 STREET,168 PLACE,,,ADDRESS,JAMAICA,,Precinct,Closed,11/18/2018 09:17:01 AM,The Police Department reviewed your complaint and provided additional information below.,11/18/2018 01:28:01 AM,08 QUEENS,4098710045,QUEENS,1040460,200153,ONLINE,Unspecified,QUEENS,,,,,,,,40.71587192133916,-73.79723287755856,"(40.71587192133916, -73.79723287755856)"
40970535,11/18/2018 01:17:07 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,4453 WHITEPLAINS ROAD,WHITEPLAINS ROAD,NEREID AVENUE,EAST 239 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:17:07 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:39:15 AM,12 BRONX,2050690036,BRONX,1024714,266936,PHONE,Unspecified,BRONX,,,,,,,,40.89925849440402,-73.8536309792728,"(40.89925849440402, -73.8536309792728)"
40971484,11/18/2018 01:17:08 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1433 TAYLOR AVENUE,TAYLOR AVENUE,EAST 174 STREET,ARCHER STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:17:08 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:35:11 AM,09 BRONX,,BRONX,1021290,243921,PHONE,Unspecified,BRONX,,,,,,,,40.83610444196799,-73.8661436906042,"(40.83610444196799, -73.8661436906042)"
40969885,11/18/2018 01:17:28 AM,11/18/2018 02:01:49 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11358,40-15 191 STREET,191 STREET,STATION ROAD,42 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,11/18/2018 09:17:28 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:01:49 AM,11 QUEENS,4053560033,QUEENS,1042228,216501,ONLINE,Unspecified,QUEENS,,,,,,,,40.76073159210414,-73.79071427475519,"(40.76073159210414, -73.79071427475519)"
40965571,11/18/2018 01:17:37 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11433,108-09 MERRICK BOULEVARD,MERRICK BOULEVARD,108 AVENUE,108 DRIVE,,,ADDRESS,JAMAICA,,Precinct,Assigned,11/18/2018 09:17:37 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:52:34 AM,12 QUEENS,4102530028,QUEENS,1043447,193733,PHONE,Unspecified,QUEENS,,,,,,,,40.69823110791238,-73.78651431334356,"(40.69823110791238, -73.78651431334356)"
40970765,11/18/2018 01:17:51 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,127-04 14 AVENUE,14 AVENUE,15 AVENUE,128 STREET,,,ADDRESS,COLLEGE POINT,,Precinct,Open,11/18/2018 09:17:51 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 QUEENS,,QUEENS,1028262,225380,MOBILE,Unspecified,QUEENS,,,,,,,,40.78518263812143,-73.8410696774471,"(40.78518263812143, -73.8410696774471)"
40965459,11/18/2018 01:18:20 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10010,18 WEST 25 STREET,WEST 25 STREET,BROADWAY,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:18:20 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,05 MANHATTAN,1008260055,MANHATTAN,987053,210093,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7433329112165,-73.9898845400894,"(40.7433329112165, -73.9898845400894)"
40970832,11/18/2018 01:18:25 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11236,1434 EAST 87 STREET,EAST 87 STREET,AVENUE N,SEAVIEW AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Open,11/18/2018 09:18:25 AM,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",,18 BROOKLYN,3080830022,BROOKLYN,1012488,168785,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62990736811954,-73.89826794308024,"(40.62990736811954, -73.89826794308024)"
40966431,11/18/2018 01:19:09 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,150 EAST 14 STREET,EAST 14 STREET,IRVING PLACE,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:19:09 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1005590032,MANHATTAN,987553,206570,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73366297686509,-73.98808187105558,"(40.73366297686509, -73.98808187105558)"
40965107,11/18/2018 01:19:23 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,127-05 14 AVENUE,14 AVENUE,127 STREET,128 STREET,,,ADDRESS,COLLEGE POINT,,Precinct,Open,11/18/2018 09:19:23 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 QUEENS,4040040017,QUEENS,1028254,225406,MOBILE,Unspecified,QUEENS,,,,,,,,40.78525404090482,-73.84109839561484,"(40.78525404090482, -73.84109839561484)"
40969495,11/18/2018 01:19:49 AM,11/18/2018 02:24:25 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,575 WEST 159 STREET,WEST 159 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:19:49 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:45:25 AM,12 MANHATTAN,1021180001,MANHATTAN,999914,243524,PHONE,Unspecified,MANHATTAN,,,,,,,,40.835078576316704,-73.94339383827499,"(40.835078576316704, -73.94339383827499)"
40970743,11/18/2018 01:20:56 AM,11/18/2018 02:01:52 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204,1647 74 STREET,74 STREET,NEW UTRECHT AVENUE,17 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:20:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:01:52 AM,11 BROOKLYN,3062030077,BROOKLYN,984560,163750,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.616132347279006,-73.9988834045408,"(40.616132347279006, -73.9988834045408)"
40967344,11/18/2018 01:20:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,239 BANKER STREET,BANKER STREET,MESEROLE AVENUE,CALYER STREET,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:20:56 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:12:09 AM,01 BROOKLYN,3025930001,BROOKLYN,996401,203840,PHONE,Unspecified,BROOKLYN,,,,,,,,40.72616206569638,-73.95616079615964,"(40.72616206569638, -73.95616079615964)"
40971488,11/18/2018 01:21:43 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,1757 STORY AVENUE,STORY AVENUE,ROSEDALE AVENUE,TAYLOR AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:21:43 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:27:00 AM,09 BRONX,2036630001,BRONX,1021037,239185,ONLINE,Unspecified,BRONX,,,,,,,,40.823106550447285,-73.86708395816073,"(40.823106550447285, -73.86708395816073)"
40970996,11/18/2018 01:21:56 AM,11/18/2018 02:15:14 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10031,571 WEST 139 STREET,WEST 139 STREET,HAMILTON PLACE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:21:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:15:14 AM,09 MANHATTAN,1020710001,MANHATTAN,997372,238899,PHONE,Unspecified,MANHATTAN,,,,,,,,40.822388418357896,-73.9525890968376,"(40.822388418357896, -73.9525890968376)"
40971960,11/18/2018 01:22:25 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,1417 DORIS STREET,DORIS STREET,HAVEMEYER AVENUE,LYON AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:22:25 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,10 BRONX,2039640036,BRONX,1026010,243661,PHONE,Unspecified,BRONX,,,,,,,,40.835369760451236,-73.84908805768987,"(40.835369760451236, -73.84908805768987)"
40971805,11/18/2018 01:22:53 AM,11/18/2018 01:59:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,88-28 74 PLACE,74 PLACE,88 ROAD,90 AVENUE,,,ADDRESS,WOODHAVEN,,Precinct,Closed,11/18/2018 09:22:53 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 01:59:46 AM,09 QUEENS,4088940070,QUEENS,1021241,190078,ONLINE,Unspecified,QUEENS,,,,,,,,40.68831967291203,-73.86661705105361,"(40.68831967291203, -73.86661705105361)"
40967968,11/18/2018 01:22:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1005 WALTON AVENUE,WALTON AVENUE,EAST 164 STREET,EAST 165 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:22:56 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,04 BRONX,2024770034,BRONX,1005762,241796,PHONE,Unspecified,BRONX,,,,,,,,40.83032340684035,-73.92226603682047,"(40.83032340684035, -73.92226603682047)"
40970931,11/18/2018 01:23:07 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,945 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 106 STREET,WEST 107 STREET,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 09:23:07 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:53:20 AM,07 MANHATTAN,1018420003,MANHATTAN,994586,230556,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.799492903227524,-73.962667997337,"(40.799492903227524, -73.962667997337)"
40968056,11/18/2018 01:23:45 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,132 AVENUE D,AVENUE D,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:23:45 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1003620010,MANHATTAN,991036,203185,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72436999250969,-73.97551766694457,"(40.72436999250969, -73.97551766694457)"
40969744,11/18/2018 01:23:53 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,411 3 AVENUE,3 AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:23:53 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 MANHATTAN,1009090054,MANHATTAN,989652,209769,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74244240641559,-73.9805055353544,"(40.74244240641559, -73.9805055353544)"
40967969,11/18/2018 01:24:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,65-74 SAUNDERS STREET,SAUNDERS STREET,65 ROAD,66 AVENUE,,,ADDRESS,REGO PARK,,Precinct,Open,11/18/2018 09:24:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 QUEENS,4030870025,QUEENS,1023792,204276,PHONE,Unspecified,QUEENS,,,,,,,,40.727278744193086,-73.85733523660286,"(40.727278744193086, -73.85733523660286)"
40967269,11/18/2018 01:24:51 AM,11/18/2018 02:43:46 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,1495 DEKALB AVENUE,DEKALB AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:24:51 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 01:46:27 AM,04 BROOKLYN,3032360051,BROOKLYN,1005929,194933,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70169626675707,-73.92181372712216,"(40.70169626675707, -73.92181372712216)"
